gml_parent_id,gml_id,the_geom,bw_belegung_id,bw_begehren_id,bw_art_des_begehrens_bez,bw_bezeichnung,bw_belastungs_art_bez,bw_datum,mapbs_bw_detail_belegung,mapbs_bw_kalender_strasseplatz,bw_belegungs_art_bez
,BW_Allmendbewilligungen_OeffentlicheBaustelle.87777,,340272,9091692,Permanente bauliche Anlagen,"Leitungsbau, MP 2044",bauliche Nutzung,26.06.2017 - 27.07.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=340272&month=5&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=964&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.105388,,391875,9101021,Permanente bauliche Anlagen,Grundwasserbrunnen inkl. 3 Verbindungsleitungen,<unbekannt>,11.12.2017 - 01.11.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391875&month=11&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1901&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.100990,,377649,9096675,Permanente bauliche Anlagen,Kanalisationssanierung  kantonal erfasstes Projekt/Massnahmennr: 2319,bauliche Nutzung,06.11.2017 - 31.08.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=377649&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=399&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.102147,,379329,9096846,Permanente bauliche Anlagen,Kantonal erfasstes Projekt/Massnahmennr: 1797  Werkleitungen und Strassenbau,bauliche Nutzung,26.10.2017 - 31.10.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=379329&month=9&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=826&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.105421,,391359,9100614,Permanente bauliche Anlagen,"8 E-Mob. Ladestationen, MP 2588",bauliche Nutzung,01.11.2017 - 30.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391359&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=617&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108054,,391440,9100675,Permanente bauliche Anlagen,"Leitungsbau, MP 2461",bauliche Nutzung,29.01.2018 - 14.04.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391440&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=876&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103225,,175212,9064617,Permanente bauliche Anlagen,Koordinierter Werkleitungs-und Strassenbau inkl. Baumfällungen  kantonal erfasstes Projekt/Massnahmennr:527,bauliche Nutzung,21.03.2016 - 29.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=175212&month=2&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=148&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.101001,,377649,9096675,Permanente bauliche Anlagen,Kanalisationssanierung  kantonal erfasstes Projekt/Massnahmennr: 2319,bauliche Nutzung,06.11.2017 - 31.08.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=377649&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=399&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.102154,,379329,9096846,Permanente bauliche Anlagen,Kantonal erfasstes Projekt/Massnahmennr: 1797  Werkleitungen und Strassenbau,bauliche Nutzung,26.10.2017 - 31.10.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=379329&month=9&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=826&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.96697,,339621,9091604,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau inkl. Oberflächenumgestaltung Oekolampadmatte  exkl. Pavillion,  kantonal erfasstes Projekt/Massnahmennr: 522",bauliche Nutzung,29.05.2017 - 30.11.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=339621&month=4&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=95&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.106762,,343621,9092099,Permanente bauliche Anlagen,Erstellen Fussgängerstreifen mit Trottoirnase,bauliche Nutzung,22.01.2018 - 30.03.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=343621&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=806&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.105623,,381071,9097027,Permanente bauliche Anlagen,"Koordinierter Werkleitungsbau,  kantonal erfasstes Projekt/Massnahmennr: 2081",bauliche Nutzung,05.02.2018 - 02.11.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=381071&month=1&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=64&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.104947,,216237,9072668,Permanente bauliche Anlagen,"Koordinierter Werkleitungsbau mit Oberflächengestaltung, MP 2179",bauliche Nutzung,14.08.2017 - 31.01.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=216237&month=7&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1826&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111529,,349087,9092754,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau inkl. Gleisersatz, kantonal erfasstes Projekt/Massnahmennr: 1954",bauliche Nutzung,11.09.2017 - 09.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=349087&month=8&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=400&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111476,,386000,9099024,Permanente bauliche Anlagen,"Koordinierter Werkleitungsbau inkl. Inlining Kanalsanierung, MP 2497",bauliche Nutzung,29.01.2018 - 16.03.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=386000&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=371&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.37971,,296302,9085846,Permanente bauliche Anlagen,"storno, Siehe 9085848  Trafoeinbringöffnung (1 Stk), Fluchtröhren (2 Stk), Unterstützungsmauer Elektrotrasse (1 Stk)",bauliche Nutzung,01.09.2016 - 01.09.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=296302&month=8&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=783&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.93578,,261649,9080879,Permanente bauliche Anlagen,"Umgestaltung der Oberfläche infolge neuer Ein + Ausfahrt  vom prov. Roche Parking, EP 3253  BBG Nr. 9079644 (BGI) gemäss Absprache mit Frau M. Odenbach vom 7.6.2016",bauliche Nutzung,08.05.2017 - 28.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=261649&month=4&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=990&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.101011,,377649,9096675,Permanente bauliche Anlagen,Kanalisationssanierung  kantonal erfasstes Projekt/Massnahmennr: 2319,bauliche Nutzung,06.11.2017 - 31.08.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=377649&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=399&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103503,,201497,9070051,Permanente bauliche Anlagen,"Koordinierter Leitungs, Gleis und Strassenbau  inkl. Baumfällungen, Bau-Los 2  kantonal erfasstes Projekt/Massnahmennr: 325",bauliche Nutzung,18.03.2016 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=201497&month=2&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1106&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111604,,378207,9096741,Permanente bauliche Anlagen,"Leitungsbau,   kantonal erfasstes Projekt/Massnahmennr: 2411",bauliche Nutzung,05.02.2018 - 21.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=378207&month=1&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=87&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.106741,,379269,9096842,Permanente bauliche Anlagen,"Koordinierter Leitungs-und Strassenbau,  kantonal erfasstes Projekt/Massnahmennr: 2495",bauliche Nutzung,04.09.2017 - 02.03.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=379269&month=8&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=220&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.79922,,200125,9069782,Permanente bauliche Anlagen,"Leitungsbau, Strassenbau , Tram 3 Verlängerung nach Saint-Louis, MP 526",bauliche Nutzung,23.11.2015 - 29.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=200125&month=10&year=2015&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=98&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.101453,,357889,9093965,Permanente bauliche Anlagen,"Koordinierter Werkleitungsbau, MP 1903",bauliche Nutzung,23.10.2017 - 01.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=357889&month=9&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=237&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111830,,390401,9100075,Permanente bauliche Anlagen,Wiederherstellung Fischergalgen Nr.41,<unbekannt>,05.02.2018 - 02.03.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=390401&month=1&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=12&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.96694,,339621,9091604,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau inkl. Oberflächenumgestaltung Oekolampadmatte  exkl. Pavillion,  kantonal erfasstes Projekt/Massnahmennr: 522",bauliche Nutzung,29.05.2017 - 30.11.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=339621&month=4&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=95&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111535,,349087,9092754,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau inkl. Gleisersatz, kantonal erfasstes Projekt/Massnahmennr: 1954",bauliche Nutzung,11.09.2017 - 09.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=349087&month=8&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=400&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111478,,386000,9099024,Permanente bauliche Anlagen,"Koordinierter Werkleitungsbau inkl. Inlining Kanalsanierung, MP 2497",bauliche Nutzung,29.01.2018 - 16.03.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=386000&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=371&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111472,,386000,9099024,Permanente bauliche Anlagen,"Koordinierter Werkleitungsbau inkl. Inlining Kanalsanierung, MP 2497",bauliche Nutzung,29.01.2018 - 16.03.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=386000&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=371&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111475,,386000,9099024,Permanente bauliche Anlagen,"Koordinierter Werkleitungsbau inkl. Inlining Kanalsanierung, MP 2497",bauliche Nutzung,29.01.2018 - 16.03.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=386000&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=371&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.96772,,339620,9091604,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau inkl. Oberflächenumgestaltung Oekolampadmatte  exkl. Pavillion,  kantonal erfasstes Projekt/Massnahmennr: 522",bauliche Nutzung,29.05.2017 - 30.11.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=339620&month=4&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=434&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.105595,,381071,9097027,Permanente bauliche Anlagen,"Koordinierter Werkleitungsbau,  kantonal erfasstes Projekt/Massnahmennr: 2081",bauliche Nutzung,05.02.2018 - 02.11.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=381071&month=1&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=64&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.106053,,391932,9101100,Permanente bauliche Anlagen,"3 E-Mob. Ladestationen, MP 2588",bauliche Nutzung,14.11.2017 - 30.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391932&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=196&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.105483,,385560,9098856,Permanente bauliche Anlagen,Baugrubenumschliessung mittels Erdnägel,bauliche Nutzung,04.12.2017 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=385560&month=11&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=9&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
